id,id_index,kode_provinsi,nama_provinsi,periode_update,penyakit,kategori,jumlah,satuan,tahun
128,256,35,JAWA TIMUR,2021-06,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2021
129,257,35,JAWA TIMUR,2021-06,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2021
129,258,35,JAWA TIMUR,2021-06,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2021
130,259,35,JAWA TIMUR,2021-06,SUSPEK ANTRAX,IGD,0,KASUS,2021
130,260,35,JAWA TIMUR,2021-06,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2021
131,261,35,JAWA TIMUR,2021-06,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2021
131,262,35,JAWA TIMUR,2021-06,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2021
132,263,35,JAWA TIMUR,2021-06,SUSPEK KOLERA,IGD,0,KASUS,2021
132,264,35,JAWA TIMUR,2021-06,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2021
133,265,35,JAWA TIMUR,2021-06,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2021
133,266,35,JAWA TIMUR,2021-06,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2021
134,267,35,JAWA TIMUR,2021-06,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2021
134,268,35,JAWA TIMUR,2021-06,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2021
135,269,35,JAWA TIMUR,2021-06,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2021
135,270,35,JAWA TIMUR,2021-06,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2021
136,271,35,JAWA TIMUR,2021-06,SUSPEK TETANUS,IGD,0,KASUS,2021
136,272,35,JAWA TIMUR,2021-06,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2021
137,273,35,JAWA TIMUR,2021-06,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2021
137,274,35,JAWA TIMUR,2021-06,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2021
138,275,35,JAWA TIMUR,2021-06,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2021
138,276,35,JAWA TIMUR,2021-06,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2021
139,277,35,JAWA TIMUR,2021-07,DIARE AKUT,IGD,15,KASUS,2021
139,278,35,JAWA TIMUR,2021-07,DIARE AKUT,RAWAT INAP,14,KASUS,2021
140,279,35,JAWA TIMUR,2021-07,MALARIA KONFIRMASI,IGD,0,KASUS,2021
140,280,35,JAWA TIMUR,2021-07,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2021
141,281,35,JAWA TIMUR,2021-07,SUSPEK DENGUE,IGD,2,KASUS,2021
141,282,35,JAWA TIMUR,2021-07,SUSPEK DENGUE,RAWAT INAP,3,KASUS,2021
142,283,35,JAWA TIMUR,2021-07,PNEMONIA,IGD,14,KASUS,2021
142,284,35,JAWA TIMUR,2021-07,PNEMONIA,RAWAT INAP,5,KASUS,2021
143,285,35,JAWA TIMUR,2021-07,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2021
143,286,35,JAWA TIMUR,2021-07,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2021
144,287,35,JAWA TIMUR,2021-07,SUSPEK DEMAM TIFOID,IGD,1,KASUS,2021
144,288,35,JAWA TIMUR,2021-07,SUSPEK DEMAM TIFOID,RAWAT INAP,3,KASUS,2021
145,289,35,JAWA TIMUR,2021-07,SINDROM JAUNDICE AKUT,IGD,30,KASUS,2021
145,290,35,JAWA TIMUR,2021-07,SINDROM JAUNDICE AKUT,RAWAT INAP,0,KASUS,2021
146,291,35,JAWA TIMUR,2021-07,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2021
146,292,35,JAWA TIMUR,2021-07,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2021
147,293,35,JAWA TIMUR,2021-07,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2021
147,294,35,JAWA TIMUR,2021-07,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2021
148,295,35,JAWA TIMUR,2021-07,SUSPEK CAMPAK,IGD,0,KASUS,2021
148,296,35,JAWA TIMUR,2021-07,SUSPEK CAMPAK,RAWAT INAP,0,KASUS,2021
149,297,35,JAWA TIMUR,2021-07,SUSPEK DIFTERI,IGD,0,KASUS,2021
149,298,35,JAWA TIMUR,2021-07,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2021
150,299,35,JAWA TIMUR,2021-07,PERTUSSIS,IGD,0,KASUS,2021
150,300,35,JAWA TIMUR,2021-07,PERTUSSIS,RAWAT INAP,0,KASUS,2021
151,301,35,JAWA TIMUR,2021-07,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2021
151,302,35,JAWA TIMUR,2021-07,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2021
152,303,35,JAWA TIMUR,2021-07,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2021
152,304,35,JAWA TIMUR,2021-07,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2021
153,305,35,JAWA TIMUR,2021-07,SUSPEK ANTRAX,IGD,0,KASUS,2021
153,306,35,JAWA TIMUR,2021-07,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2021
154,307,35,JAWA TIMUR,2021-07,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2021
154,308,35,JAWA TIMUR,2021-07,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2021
155,309,35,JAWA TIMUR,2021-07,SUSPEK KOLERA,IGD,0,KASUS,2021
155,310,35,JAWA TIMUR,2021-07,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2021
156,311,35,JAWA TIMUR,2021-07,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2021
156,312,35,JAWA TIMUR,2021-07,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2021
157,313,35,JAWA TIMUR,2021-07,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2021
157,314,35,JAWA TIMUR,2021-07,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2021
158,315,35,JAWA TIMUR,2021-07,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2021
158,316,35,JAWA TIMUR,2021-07,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2021
159,317,35,JAWA TIMUR,2021-07,SUSPEK TETANUS,IGD,0,KASUS,2021
159,318,35,JAWA TIMUR,2021-07,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2021
160,319,35,JAWA TIMUR,2021-07,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2021
160,320,35,JAWA TIMUR,2021-07,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2021
161,321,35,JAWA TIMUR,2021-07,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2021
161,322,35,JAWA TIMUR,2021-07,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2021
162,323,35,JAWA TIMUR,2021-08,DIARE AKUT,IGD,4,KASUS,2021
162,324,35,JAWA TIMUR,2021-08,DIARE AKUT,RAWAT INAP,20,KASUS,2021
163,325,35,JAWA TIMUR,2021-08,MALARIA KONFIRMASI,IGD,0,KASUS,2021
163,326,35,JAWA TIMUR,2021-08,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2021
164,327,35,JAWA TIMUR,2021-08,SUSPEK DENGUE,IGD,3,KASUS,2021
164,328,35,JAWA TIMUR,2021-08,SUSPEK DENGUE,RAWAT INAP,5,KASUS,2021
165,329,35,JAWA TIMUR,2021-08,PNEMONIA,IGD,20,KASUS,2021
165,330,35,JAWA TIMUR,2021-08,PNEMONIA,RAWAT INAP,6,KASUS,2021
166,331,35,JAWA TIMUR,2021-08,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2021
166,332,35,JAWA TIMUR,2021-08,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2021
167,333,35,JAWA TIMUR,2021-08,SUSPEK DEMAM TIFOID,IGD,0,KASUS,2021
167,334,35,JAWA TIMUR,2021-08,SUSPEK DEMAM TIFOID,RAWAT INAP,1,KASUS,2021
168,335,35,JAWA TIMUR,2021-08,SINDROM JAUNDICE AKUT,IGD,9,KASUS,2021
168,336,35,JAWA TIMUR,2021-08,SINDROM JAUNDICE AKUT,RAWAT INAP,2,KASUS,2021
169,337,35,JAWA TIMUR,2021-08,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2021
169,338,35,JAWA TIMUR,2021-08,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2021
170,339,35,JAWA TIMUR,2021-08,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2021
170,340,35,JAWA TIMUR,2021-08,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2021
171,341,35,JAWA TIMUR,2021-08,SUSPEK CAMPAK,IGD,0,KASUS,2021
171,342,35,JAWA TIMUR,2021-08,SUSPEK CAMPAK,RAWAT INAP,0,KASUS,2021
172,343,35,JAWA TIMUR,2021-08,SUSPEK DIFTERI,IGD,0,KASUS,2021
172,344,35,JAWA TIMUR,2021-08,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2021
173,345,35,JAWA TIMUR,2021-08,PERTUSSIS,IGD,0,KASUS,2021
173,346,35,JAWA TIMUR,2021-08,PERTUSSIS,RAWAT INAP,0,KASUS,2021
174,347,35,JAWA TIMUR,2021-08,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2021
174,348,35,JAWA TIMUR,2021-08,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2021
175,349,35,JAWA TIMUR,2021-08,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2021
175,350,35,JAWA TIMUR,2021-08,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2021
176,351,35,JAWA TIMUR,2021-08,SUSPEK ANTRAX,IGD,0,KASUS,2021
176,352,35,JAWA TIMUR,2021-08,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2021
177,353,35,JAWA TIMUR,2021-08,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2021
177,354,35,JAWA TIMUR,2021-08,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2021
178,355,35,JAWA TIMUR,2021-08,SUSPEK KOLERA,IGD,0,KASUS,2021
178,356,35,JAWA TIMUR,2021-08,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2021
179,357,35,JAWA TIMUR,2021-08,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2021
179,358,35,JAWA TIMUR,2021-08,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2021
180,359,35,JAWA TIMUR,2021-08,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2021
180,360,35,JAWA TIMUR,2021-08,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2021
181,361,35,JAWA TIMUR,2021-08,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2021
181,362,35,JAWA TIMUR,2021-08,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2021
182,363,35,JAWA TIMUR,2021-08,SUSPEK TETANUS,IGD,0,KASUS,2021
182,364,35,JAWA TIMUR,2021-08,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2021
183,365,35,JAWA TIMUR,2021-08,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2021
183,366,35,JAWA TIMUR,2021-08,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2021
184,367,35,JAWA TIMUR,2021-08,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2021
184,368,35,JAWA TIMUR,2021-08,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2021
185,369,35,JAWA TIMUR,2021-09,DIARE AKUT,IGD,21,KASUS,2021
185,370,35,JAWA TIMUR,2021-09,DIARE AKUT,RAWAT INAP,41,KASUS,2021
186,371,35,JAWA TIMUR,2021-09,MALARIA KONFIRMASI,IGD,0,KASUS,2021
186,372,35,JAWA TIMUR,2021-09,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2021
187,373,35,JAWA TIMUR,2021-09,SUSPEK DENGUE,IGD,5,KASUS,2021
187,374,35,JAWA TIMUR,2021-09,SUSPEK DENGUE,RAWAT INAP,11,KASUS,2021
188,375,35,JAWA TIMUR,2021-09,PNEMONIA,IGD,11,KASUS,2021
188,376,35,JAWA TIMUR,2021-09,PNEMONIA,RAWAT INAP,14,KASUS,2021
189,377,35,JAWA TIMUR,2021-09,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2021
189,378,35,JAWA TIMUR,2021-09,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2021
190,379,35,JAWA TIMUR,2021-09,SUSPEK DEMAM TIFOID,IGD,2,KASUS,2021
190,380,35,JAWA TIMUR,2021-09,SUSPEK DEMAM TIFOID,RAWAT INAP,2,KASUS,2021
191,381,35,JAWA TIMUR,2021-09,SINDROM JAUNDICE AKUT,IGD,20,KASUS,2021
191,382,35,JAWA TIMUR,2021-09,SINDROM JAUNDICE AKUT,RAWAT INAP,8,KASUS,2021
192,383,35,JAWA TIMUR,2021-09,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2021
192,384,35,JAWA TIMUR,2021-09,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2021
193,385,35,JAWA TIMUR,2021-09,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2021
193,386,35,JAWA TIMUR,2021-09,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2021
194,387,35,JAWA TIMUR,2021-09,SUSPEK CAMPAK,IGD,0,KASUS,2021
194,388,35,JAWA TIMUR,2021-09,SUSPEK CAMPAK,RAWAT INAP,0,KASUS,2021
195,389,35,JAWA TIMUR,2021-09,SUSPEK DIFTERI,IGD,0,KASUS,2021
195,390,35,JAWA TIMUR,2021-09,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2021
196,391,35,JAWA TIMUR,2021-09,PERTUSSIS,IGD,0,KASUS,2021
196,392,35,JAWA TIMUR,2021-09,PERTUSSIS,RAWAT INAP,0,KASUS,2021
197,393,35,JAWA TIMUR,2021-09,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2021
197,394,35,JAWA TIMUR,2021-09,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2021
198,395,35,JAWA TIMUR,2021-09,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2021
198,396,35,JAWA TIMUR,2021-09,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2021
199,397,35,JAWA TIMUR,2021-09,SUSPEK ANTRAX,IGD,0,KASUS,2021
199,398,35,JAWA TIMUR,2021-09,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2021
200,399,35,JAWA TIMUR,2021-09,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2021
200,400,35,JAWA TIMUR,2021-09,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2021
201,401,35,JAWA TIMUR,2021-09,SUSPEK KOLERA,IGD,0,KASUS,2021
201,402,35,JAWA TIMUR,2021-09,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2021
202,403,35,JAWA TIMUR,2021-09,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2021
202,404,35,JAWA TIMUR,2021-09,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2021
203,405,35,JAWA TIMUR,2021-09,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2021
203,406,35,JAWA TIMUR,2021-09,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2021
204,407,35,JAWA TIMUR,2021-09,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2021
204,408,35,JAWA TIMUR,2021-09,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2021
205,409,35,JAWA TIMUR,2021-09,SUSPEK TETANUS,IGD,0,KASUS,2021
205,410,35,JAWA TIMUR,2021-09,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2021
206,411,35,JAWA TIMUR,2021-09,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2021
206,412,35,JAWA TIMUR,2021-09,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2021
207,413,35,JAWA TIMUR,2021-09,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2021
207,414,35,JAWA TIMUR,2021-09,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2021
208,415,35,JAWA TIMUR,2021-10,DIARE AKUT,IGD,21,KASUS,2021
208,416,35,JAWA TIMUR,2021-10,DIARE AKUT,RAWAT INAP,50,KASUS,2021
209,417,35,JAWA TIMUR,2021-10,MALARIA KONFIRMASI,IGD,0,KASUS,2021
209,418,35,JAWA TIMUR,2021-10,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2021
210,419,35,JAWA TIMUR,2021-10,SUSPEK DENGUE,IGD,5,KASUS,2021
210,420,35,JAWA TIMUR,2021-10,SUSPEK DENGUE,RAWAT INAP,7,KASUS,2021
211,421,35,JAWA TIMUR,2021-10,PNEMONIA,IGD,3,KASUS,2021
211,422,35,JAWA TIMUR,2021-10,PNEMONIA,RAWAT INAP,7,KASUS,2021
212,423,35,JAWA TIMUR,2021-10,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2021
212,424,35,JAWA TIMUR,2021-10,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2021
213,425,35,JAWA TIMUR,2021-10,SUSPEK DEMAM TIFOID,IGD,3,KASUS,2021
213,426,35,JAWA TIMUR,2021-10,SUSPEK DEMAM TIFOID,RAWAT INAP,3,KASUS,2021
214,427,35,JAWA TIMUR,2021-10,SINDROM JAUNDICE AKUT,IGD,32,KASUS,2021
214,428,35,JAWA TIMUR,2021-10,SINDROM JAUNDICE AKUT,RAWAT INAP,4,KASUS,2021
215,429,35,JAWA TIMUR,2021-10,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2021
215,430,35,JAWA TIMUR,2021-10,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2021
216,431,35,JAWA TIMUR,2021-10,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2021
216,432,35,JAWA TIMUR,2021-10,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2021
217,433,35,JAWA TIMUR,2021-10,SUSPEK CAMPAK,IGD,0,KASUS,2021
217,434,35,JAWA TIMUR,2021-10,SUSPEK CAMPAK,RAWAT INAP,0,KASUS,2021
218,435,35,JAWA TIMUR,2021-10,SUSPEK DIFTERI,IGD,0,KASUS,2021
218,436,35,JAWA TIMUR,2021-10,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2021
219,437,35,JAWA TIMUR,2021-10,PERTUSSIS,IGD,0,KASUS,2021
219,438,35,JAWA TIMUR,2021-10,PERTUSSIS,RAWAT INAP,0,KASUS,2021
220,439,35,JAWA TIMUR,2021-10,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2021
220,440,35,JAWA TIMUR,2021-10,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2021
221,441,35,JAWA TIMUR,2021-10,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2021
221,442,35,JAWA TIMUR,2021-10,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2021
222,443,35,JAWA TIMUR,2021-10,SUSPEK ANTRAX,IGD,0,KASUS,2021
222,444,35,JAWA TIMUR,2021-10,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2021
223,445,35,JAWA TIMUR,2021-10,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2021
223,446,35,JAWA TIMUR,2021-10,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2021
224,447,35,JAWA TIMUR,2021-10,SUSPEK KOLERA,IGD,0,KASUS,2021
224,448,35,JAWA TIMUR,2021-10,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2021
225,449,35,JAWA TIMUR,2021-10,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2021
225,450,35,JAWA TIMUR,2021-10,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2021
226,451,35,JAWA TIMUR,2021-10,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2021
226,452,35,JAWA TIMUR,2021-10,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2021
227,453,35,JAWA TIMUR,2021-10,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2021
227,454,35,JAWA TIMUR,2021-10,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2021
228,455,35,JAWA TIMUR,2021-10,SUSPEK TETANUS,IGD,0,KASUS,2021
228,456,35,JAWA TIMUR,2021-10,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2021
229,457,35,JAWA TIMUR,2021-10,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2021
229,458,35,JAWA TIMUR,2021-10,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2021
230,459,35,JAWA TIMUR,2021-10,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2021
230,460,35,JAWA TIMUR,2021-10,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2021
231,461,35,JAWA TIMUR,2021-11,DIARE AKUT,IGD,59,KASUS,2021
231,462,35,JAWA TIMUR,2021-11,DIARE AKUT,RAWAT INAP,85,KASUS,2021
232,463,35,JAWA TIMUR,2021-11,MALARIA KONFIRMASI,IGD,0,KASUS,2021
232,464,35,JAWA TIMUR,2021-11,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2021
233,465,35,JAWA TIMUR,2021-11,SUSPEK DENGUE,IGD,6,KASUS,2021
233,466,35,JAWA TIMUR,2021-11,SUSPEK DENGUE,RAWAT INAP,24,KASUS,2021
234,467,35,JAWA TIMUR,2021-11,PNEMONIA,IGD,4,KASUS,2021
234,468,35,JAWA TIMUR,2021-11,PNEMONIA,RAWAT INAP,16,KASUS,2021
235,469,35,JAWA TIMUR,2021-11,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2021
235,470,35,JAWA TIMUR,2021-11,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2021
236,471,35,JAWA TIMUR,2021-11,SUSPEK DEMAM TIFOID,IGD,6,KASUS,2021
236,472,35,JAWA TIMUR,2021-11,SUSPEK DEMAM TIFOID,RAWAT INAP,3,KASUS,2021
237,473,35,JAWA TIMUR,2021-11,SINDROM JAUNDICE AKUT,IGD,48,KASUS,2021
237,474,35,JAWA TIMUR,2021-11,SINDROM JAUNDICE AKUT,RAWAT INAP,10,KASUS,2021
238,475,35,JAWA TIMUR,2021-11,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2021
238,476,35,JAWA TIMUR,2021-11,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2021
239,477,35,JAWA TIMUR,2021-11,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2021
239,478,35,JAWA TIMUR,2021-11,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2021
240,479,35,JAWA TIMUR,2021-11,SUSPEK CAMPAK,IGD,0,KASUS,2021
240,480,35,JAWA TIMUR,2021-11,SUSPEK CAMPAK,RAWAT INAP,0,KASUS,2021
241,481,35,JAWA TIMUR,2021-11,SUSPEK DIFTERI,IGD,0,KASUS,2021
241,482,35,JAWA TIMUR,2021-11,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2021
242,483,35,JAWA TIMUR,2021-11,PERTUSSIS,IGD,0,KASUS,2021
242,484,35,JAWA TIMUR,2021-11,PERTUSSIS,RAWAT INAP,0,KASUS,2021
243,485,35,JAWA TIMUR,2021-11,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2021
243,486,35,JAWA TIMUR,2021-11,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2021
244,487,35,JAWA TIMUR,2021-11,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2021
244,488,35,JAWA TIMUR,2021-11,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2021
245,489,35,JAWA TIMUR,2021-11,SUSPEK ANTRAX,IGD,0,KASUS,2021
245,490,35,JAWA TIMUR,2021-11,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2021
246,491,35,JAWA TIMUR,2021-11,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2021
246,492,35,JAWA TIMUR,2021-11,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2021
247,493,35,JAWA TIMUR,2021-11,SUSPEK KOLERA,IGD,0,KASUS,2021
247,494,35,JAWA TIMUR,2021-11,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2021
248,495,35,JAWA TIMUR,2021-11,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2021
248,496,35,JAWA TIMUR,2021-11,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2021
249,497,35,JAWA TIMUR,2021-11,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2021
249,498,35,JAWA TIMUR,2021-11,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2021
250,499,35,JAWA TIMUR,2021-11,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2021
250,500,35,JAWA TIMUR,2021-11,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2021
251,501,35,JAWA TIMUR,2021-11,SUSPEK TETANUS,IGD,0,KASUS,2021
251,502,35,JAWA TIMUR,2021-11,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2021
252,503,35,JAWA TIMUR,2021-11,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2021
252,504,35,JAWA TIMUR,2021-11,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2021
253,505,35,JAWA TIMUR,2021-11,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2021
253,506,35,JAWA TIMUR,2021-11,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2021
254,507,35,JAWA TIMUR,2021-12,DIARE AKUT,IGD,64,KASUS,2021
254,508,35,JAWA TIMUR,2021-12,DIARE AKUT,RAWAT INAP,119,KASUS,2021
255,509,35,JAWA TIMUR,2021-12,MALARIA KONFIRMASI,IGD,0,KASUS,2021
